Date,first,second,third,fourth,fifth,sixth,Day_Name,Month,Day,Week,week_cos,week_sin,month_cos,month_sin,day_cos,day_sin
2007-01-27,6,9,10,12,23,29,Saturday,1,27,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.6889669190756865,-0.72479278722912
2007-01-23,4,6,21,26,27,28,Tuesday,1,23,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
2007-01-20,3,13,20,25,29,37,Saturday,1,20,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.6121059825476627,-0.7907757369376986
2007-01-16,1,2,3,5,23,37,Tuesday,1,16,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
2007-01-13,11,17,19,29,32,40,Saturday,1,13,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.8743466161445821,0.48530196253108104
2007-01-09,11,14,16,29,39,41,Tuesday,1,9,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
2007-01-06,4,15,19,22,30,39,Saturday,1,6,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.3473052528448203,0.9377521321470804
2007-01-02,4,7,8,17,29,32,Tuesday,1,2,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
2006-12-30,12,19,27,30,36,37,Saturday,12,30,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.9795299412524943,-0.20129852008866114
2006-12-26,13,16,20,25,32,40,Tuesday,12,26,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.5289640103269624,-0.8486442574947509
2006-12-23,9,14,32,34,37,39,Saturday,12,23,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.05064916883871355,-0.9987165071710528
2006-12-19,12,17,20,21,23,27,Tuesday,12,19,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.7587581226927911,-0.651372482722222
2006-12-16,9,18,19,30,35,38,Saturday,12,16,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.9948693233918952,-0.10116832198743204
2006-12-12,4,8,10,16,29,41,Tuesday,12,12,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.758758122692791,0.6513724827222223
2006-12-09,3,11,13,16,28,29,Saturday,12,9,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,-0.2506525322587204,0.9680771188662043
2006-12-05,1,16,19,27,38,41,Tuesday,12,5,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.5289640103269624,0.8486442574947509
2006-12-02,9,14,22,25,34,37,Saturday,12,2,48,0.6234898018587323,-0.7818314824680308,1.0,-2.4492935982947064e-16,0.9189578116202306,0.39435585511331855
2006-11-28,15,18,19,21,38,41,Tuesday,11,28,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.8207634412072763,-0.5712682150947924
2006-11-25,2,5,8,10,40,41,Saturday,11,25,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,0.3473052528448203,-0.9377521321470804
2006-11-21,8,11,32,35,38,39,Tuesday,11,21,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.44039415155763423,-0.8978045395707417
2006-11-18,6,7,22,29,35,36,Saturday,11,18,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.8743466161445822,-0.4853019625310808
2006-11-14,7,12,16,17,19,39,Tuesday,11,14,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.9541392564000488,0.29936312297335804
2006-11-11,3,26,31,34,35,39,Saturday,11,11,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,-0.6121059825476626,0.7907757369376989
2006-11-07,2,8,10,15,18,22,Tuesday,11,7,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
2006-11-04,5,7,16,19,27,40,Saturday,11,4,44,-0.22252093395630598,0.9749279121818255,0.8660254037844384,-0.5000000000000004,0.6889669190756866,0.72479278722912
2006-10-31,11,15,20,26,33,39,Tuesday,10,31,44,-0.22252093395630598,0.9749279121818255,0.5000000000000001,-0.8660254037844386,1.0,-2.4492935982947064e-16
2006-10-28,8,17,25,28,33,37,Saturday,10,28,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.8207634412072763,-0.5712682150947924
2006-10-24,6,13,17,38,41,42,Tuesday,10,24,43,0.6234898018587347,0.7818314824680289,0.5000000000000001,-0.8660254037844386,0.15142777750457667,-0.9884683243281114
2006-10-21,4,9,12,16,18,23,Saturday,10,21,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.44039415155763423,-0.8978045395707417
2006-10-17,13,14,17,19,21,26,Tuesday,10,17,42,1.0,-1.4695761589768238e-15,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,-0.2993631229733582
2006-10-14,4,9,13,19,30,41,Saturday,10,14,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.9541392564000488,0.29936312297335804
2006-10-10,7,12,14,24,37,42,Tuesday,10,10,41,0.6234898018587324,-0.7818314824680307,0.5000000000000001,-0.8660254037844386,-0.4403941515576344,0.8978045395707416
2006-10-07,11,24,28,31,32,37,Saturday,10,7,40,-0.22252093395631578,-0.9749279121818233,0.5000000000000001,-0.8660254037844386,0.1514277775045767,0.9884683243281114
2006-10-03,2,7,11,12,17,22,Tuesday,10,3,40,-0.22252093395631578,-0.9749279121818233,0.5000000000000001,-0.8660254037844386,0.8207634412072763,0.5712682150947923
2006-09-30,1,3,8,22,27,30,Saturday,9,30,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,0.9795299412524943,-0.20129852008866114
2006-09-26,7,17,21,27,32,36,Tuesday,9,26,39,-0.9009688679024197,-0.4338837391175569,-1.8369701987210297e-16,-1.0,0.5289640103269624,-0.8486442574947509
2006-09-23,2,19,26,27,31,32,Saturday,9,23,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.05064916883871355,-0.9987165071710528
2006-09-19,2,8,9,13,24,41,Tuesday,9,19,38,-0.9009688679024186,0.43388373911755934,-1.8369701987210297e-16,-1.0,-0.7587581226927911,-0.651372482722222
2006-09-16,7,8,17,19,27,39,Saturday,9,16,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.9948693233918952,-0.10116832198743204
2006-09-12,14,16,28,30,35,37,Tuesday,9,12,37,-0.22252093395631314,0.9749279121818238,-1.8369701987210297e-16,-1.0,-0.758758122692791,0.6513724827222223
2006-09-09,1,12,20,28,30,31,Saturday,9,9,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,-0.2506525322587204,0.9680771188662043
2006-09-05,15,16,18,19,25,31,Tuesday,9,5,36,0.6234898018587345,0.781831482468029,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
2006-09-02,9,14,15,19,34,42,Saturday,9,2,35,1.0,-1.2246467991473533e-15,-1.8369701987210297e-16,-1.0,0.9189578116202306,0.39435585511331855
2006-08-29,11,12,21,25,27,35,Tuesday,8,29,35,1.0,-1.2246467991473533e-15,-0.5000000000000004,-0.8660254037844385,0.9189578116202306,-0.3943558551133187
2006-08-26,2,17,22,27,30,33,Saturday,8,26,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,0.5289640103269624,-0.8486442574947509
2006-08-22,1,22,26,29,36,41,Tuesday,8,22,34,0.6234898018587354,-0.7818314824680284,-0.5000000000000004,-0.8660254037844385,-0.2506525322587213,-0.9680771188662041
2006-08-15,2,6,7,8,10,18,Tuesday,8,15,33,-0.22252093395631553,-0.9749279121818234,-0.5000000000000004,-0.8660254037844385,-0.994869323391895,0.10116832198743272
2006-08-12,5,17,24,27,40,41,Saturday,8,12,32,-0.9009688679024196,-0.4338837391175571,-0.5000000000000004,-0.8660254037844385,-0.758758122692791,0.6513724827222223
2006-08-08,8,18,30,31,41,42,Tuesday,8,8,32,-0.9009688679024196,-0.4338837391175571,-0.5000000000000004,-0.8660254037844385,-0.05064916883871264,0.9987165071710528
2006-08-05,3,8,9,29,30,41,Saturday,8,5,31,-0.9009688679024187,0.4338837391175591,-0.5000000000000004,-0.8660254037844385,0.5289640103269624,0.8486442574947509
2006-08-01,1,9,14,22,23,41,Tuesday,8,1,31,-0.9009688679024187,0.4338837391175591,-0.5000000000000004,-0.8660254037844385,0.9795299412524945,0.20129852008866006
2006-07-29,11,17,19,34,36,38,Saturday,7,29,30,-0.22252093395630992,0.9749279121818246,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,-0.3943558551133187
2006-07-25,4,16,17,18,22,32,Tuesday,7,25,30,-0.22252093395630992,0.9749279121818246,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,-0.9377521321470804
2006-07-22,4,11,14,15,29,30,Saturday,7,22,29,0.6234898018587344,0.7818314824680291,-0.8660254037844388,-0.4999999999999997,-0.2506525322587213,-0.9680771188662041
2006-07-18,3,4,24,26,33,42,Tuesday,7,18,29,0.6234898018587344,0.7818314824680291,-0.8660254037844388,-0.4999999999999997,-0.8743466161445822,-0.4853019625310808
2006-07-15,13,16,22,24,27,35,Saturday,7,15,28,1.0,-9.797174393178826e-16,-0.8660254037844388,-0.4999999999999997,-0.994869323391895,0.10116832198743272
2006-07-11,4,11,13,16,26,34,Tuesday,7,11,28,1.0,-9.797174393178826e-16,-0.8660254037844388,-0.4999999999999997,-0.6121059825476626,0.7907757369376989
2006-07-08,1,2,14,17,22,26,Saturday,7,8,27,0.6234898018587328,-0.7818314824680304,-0.8660254037844388,-0.4999999999999997,-0.05064916883871264,0.9987165071710528
2006-07-04,1,6,22,25,38,39,Tuesday,7,4,27,0.6234898018587328,-0.7818314824680304,-0.8660254037844388,-0.4999999999999997,0.6889669190756866,0.72479278722912
2006-07-01,4,14,18,22,27,39,Saturday,7,1,26,-0.22252093395631184,-0.9749279121818242,-0.8660254037844388,-0.4999999999999997,0.9795299412524945,0.20129852008866006
2006-06-27,10,11,18,19,22,36,Tuesday,6,27,26,-0.22252093395631184,-0.9749279121818242,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
2006-06-24,10,16,21,23,24,26,Saturday,6,24,25,-0.9009688679024195,-0.43388373911755734,-1.0,1.2246467991473532e-16,0.15142777750457667,-0.9884683243281114
2006-06-20,1,18,22,30,36,42,Tuesday,6,20,25,-0.9009688679024195,-0.43388373911755734,-1.0,1.2246467991473532e-16,-0.6121059825476627,-0.7907757369376986
2006-06-17,19,20,23,24,33,39,Saturday,6,17,24,-0.9009688679024188,0.4338837391175589,-1.0,1.2246467991473532e-16,-0.9541392564000488,-0.2993631229733582
2006-06-13,4,9,24,26,27,36,Tuesday,6,13,24,-0.9009688679024188,0.4338837391175589,-1.0,1.2246467991473532e-16,-0.8743466161445821,0.48530196253108104
2006-06-10,4,9,27,28,29,41,Saturday,6,10,23,-0.22252093395631362,0.9749279121818238,-1.0,1.2246467991473532e-16,-0.4403941515576344,0.8978045395707416
2006-06-06,9,18,20,21,24,28,Tuesday,6,6,23,-0.22252093395631362,0.9749279121818238,-1.0,1.2246467991473532e-16,0.3473052528448203,0.9377521321470804
2006-06-03,13,17,35,38,39,40,Saturday,6,3,22,0.6234898018587369,0.7818314824680271,-1.0,1.2246467991473532e-16,0.8207634412072763,0.5712682150947923
2006-05-30,17,19,29,33,38,40,Tuesday,5,30,22,0.6234898018587369,0.7818314824680271,-0.8660254037844387,0.49999999999999994,0.9795299412524943,-0.20129852008866114
2006-05-27,5,12,20,35,37,41,Saturday,5,27,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,0.6889669190756865,-0.72479278722912
2006-05-23,2,5,6,12,14,15,Tuesday,5,23,21,1.0,-7.347880794884119e-16,-0.8660254037844387,0.49999999999999994,-0.05064916883871355,-0.9987165071710528
2006-05-20,4,5,10,15,28,33,Saturday,5,20,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.6121059825476627,-0.7907757369376986
2006-05-16,7,11,15,21,36,40,Tuesday,5,16,20,0.6234898018587329,-0.7818314824680302,-0.8660254037844387,0.49999999999999994,-0.9948693233918952,-0.10116832198743204
2006-05-13,16,19,22,25,39,40,Saturday,5,13,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.8743466161445821,0.48530196253108104
2006-05-09,11,12,29,32,37,39,Tuesday,5,9,19,-0.22252093395631506,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,-0.2506525322587204,0.9680771188662043
2006-05-06,8,10,29,30,31,36,Saturday,5,6,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.3473052528448203,0.9377521321470804
2006-05-02,2,7,8,12,34,36,Tuesday,5,2,18,-0.9009688679024194,-0.43388373911755757,-0.8660254037844387,0.49999999999999994,0.9189578116202306,0.39435585511331855
2006-04-29,6,15,23,34,41,42,Saturday,4,29,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.9189578116202306,-0.3943558551133187
2006-04-25,2,6,12,14,17,24,Tuesday,4,25,17,-0.9009688679024196,0.43388373911755707,-0.4999999999999998,0.8660254037844387,0.3473052528448203,-0.9377521321470804
2006-04-22,17,22,23,25,37,42,Saturday,4,22,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.2506525322587213,-0.9680771188662041
2006-04-18,7,15,17,18,20,33,Tuesday,4,18,16,-0.22252093395631387,0.9749279121818237,-0.4999999999999998,0.8660254037844387,-0.8743466161445822,-0.4853019625310808
2006-04-11,14,19,21,36,39,40,Tuesday,4,11,15,0.6234898018587354,0.7818314824680284,-0.4999999999999998,0.8660254037844387,-0.6121059825476626,0.7907757369376989
2006-04-08,5,8,16,31,32,41,Saturday,4,8,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,-0.05064916883871264,0.9987165071710528
2006-04-04,7,11,21,25,28,40,Tuesday,4,4,14,1.0,-4.898587196589413e-16,-0.4999999999999998,0.8660254037844387,0.6889669190756866,0.72479278722912
2006-04-01,4,6,14,24,32,37,Saturday,4,1,13,0.6234898018587346,-0.781831482468029,-0.4999999999999998,0.8660254037844387,0.9795299412524945,0.20129852008866006
2006-03-28,4,6,16,19,34,38,Tuesday,3,28,13,0.6234898018587346,-0.781831482468029,6.123233995736766e-17,1.0,0.8207634412072763,-0.5712682150947924
2006-03-25,1,7,16,17,19,27,Saturday,3,25,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,0.3473052528448203,-0.9377521321470804
2006-03-21,9,15,16,24,28,39,Tuesday,3,21,12,-0.2225209339563148,-0.9749279121818235,6.123233995736766e-17,1.0,-0.44039415155763423,-0.8978045395707417
2006-03-18,4,21,22,25,40,41,Saturday,3,18,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.8743466161445822,-0.4853019625310808
2006-03-14,1,16,18,31,32,37,Tuesday,3,14,11,-0.90096886790242,-0.4338837391175562,6.123233995736766e-17,1.0,-0.9541392564000488,0.29936312297335804
2006-03-11,9,11,13,14,15,30,Saturday,3,11,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,-0.6121059825476626,0.7907757369376989
2006-03-07,16,18,21,22,23,25,Tuesday,3,7,10,-0.9009688679024189,0.43388373911755845,6.123233995736766e-17,1.0,0.1514277775045767,0.9884683243281114
2006-03-04,2,12,24,32,35,39,Saturday,3,4,9,-0.2225209339563141,0.9749279121818237,6.123233995736766e-17,1.0,0.6889669190756866,0.72479278722912
2006-02-28,2,3,5,15,24,28,Tuesday,2,28,9,-0.2225209339563141,0.9749279121818237,0.5000000000000001,0.8660254037844386,0.8207634412072763,-0.5712682150947924
2006-02-25,1,2,7,12,26,39,Saturday,2,25,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
2006-02-21,3,8,19,26,30,39,Tuesday,2,21,8,0.6234898018587337,0.7818314824680296,0.5000000000000001,0.8660254037844386,-0.44039415155763423,-0.8978045395707417
2006-02-18,17,23,26,33,35,37,Saturday,2,18,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
2006-02-14,8,19,24,25,30,36,Tuesday,2,14,7,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,-0.9541392564000488,0.29936312297335804
2006-02-11,16,22,30,31,32,34,Saturday,2,11,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
2006-02-07,1,9,10,32,33,39,Tuesday,2,7,6,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,0.1514277775045767,0.9884683243281114
2006-02-04,7,10,14,17,22,32,Saturday,2,4,5,-0.2225209339563146,-0.9749279121818236,0.5000000000000001,0.8660254037844386,0.6889669190756866,0.72479278722912
2006-01-31,3,12,19,20,23,37,Tuesday,1,31,5,-0.2225209339563146,-0.9749279121818236,0.8660254037844387,0.49999999999999994,1.0,-2.4492935982947064e-16
2006-01-28,10,13,25,29,32,33,Saturday,1,28,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.8207634412072763,-0.5712682150947924
2006-01-24,11,21,23,29,31,38,Tuesday,1,24,4,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.15142777750457667,-0.9884683243281114
2006-01-21,14,18,19,26,36,42,Saturday,1,21,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.44039415155763423,-0.8978045395707417
2006-01-17,13,19,28,29,31,32,Tuesday,1,17,3,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,-0.9541392564000488,-0.2993631229733582
2006-01-14,6,7,17,18,26,40,Saturday,1,14,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.9541392564000488,0.29936312297335804
2006-01-10,4,6,12,32,41,42,Tuesday,1,10,2,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,-0.4403941515576344,0.8978045395707416
2006-01-07,8,24,25,35,36,38,Saturday,1,7,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.1514277775045767,0.9884683243281114
2006-01-03,3,4,11,14,40,41,Tuesday,1,3,1,0.6234898018587336,0.7818314824680298,0.8660254037844387,0.49999999999999994,0.8207634412072763,0.5712682150947923
2005-12-31,8,9,28,34,35,37,Saturday,12,31,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16
2005-12-27,5,7,11,28,36,37,Tuesday,12,27,52,-0.9009688679024214,0.43388373911755335,1.0,-2.4492935982947064e-16,0.6889669190756865,-0.72479278722912
2005-12-24,6,18,23,28,30,39,Saturday,12,24,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,0.15142777750457667,-0.9884683243281114
2005-12-20,13,14,17,23,27,28,Tuesday,12,20,51,-0.22252093395631267,0.974927912181824,1.0,-2.4492935982947064e-16,-0.6121059825476627,-0.7907757369376986
2005-12-17,13,25,31,34,38,39,Saturday,12,17,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.9541392564000488,-0.2993631229733582
2005-12-13,3,8,10,15,26,31,Tuesday,12,13,50,0.6234898018587349,0.7818314824680287,1.0,-2.4492935982947064e-16,-0.8743466161445821,0.48530196253108104
2005-12-06,2,9,22,28,29,39,Tuesday,12,6,49,1.0,-1.7145055188062944e-15,1.0,-2.4492935982947064e-16,0.3473052528448203,0.9377521321470804
2005-12-03,16,19,33,34,35,41,Saturday,12,3,48,0.6234898018587323,-0.7818314824680308,1.0,-2.4492935982947064e-16,0.8207634412072763,0.5712682150947923
2005-11-29,8,9,12,19,22,27,Tuesday,11,29,48,0.6234898018587323,-0.7818314824680308,0.8660254037844384,-0.5000000000000004,0.9189578116202306,-0.3943558551133187
2005-11-26,5,8,19,29,30,35,Saturday,11,26,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,0.5289640103269624,-0.8486442574947509
2005-11-22,6,7,20,23,36,41,Tuesday,11,22,47,-0.222520933956316,-0.9749279121818233,0.8660254037844384,-0.5000000000000004,-0.2506525322587213,-0.9680771188662041
2005-11-19,18,20,21,30,32,33,Saturday,11,19,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.7587581226927911,-0.651372482722222
2005-11-15,1,2,5,11,23,28,Tuesday,11,15,46,-0.9009688679024198,-0.4338837391175567,0.8660254037844384,-0.5000000000000004,-0.994869323391895,0.10116832198743272
2005-11-12,7,8,17,20,23,38,Saturday,11,12,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,-0.758758122692791,0.6513724827222223
2005-11-08,3,6,11,12,14,24,Tuesday,11,8,45,-0.9009688679024185,0.43388373911755956,0.8660254037844384,-0.5000000000000004,-0.05064916883871264,0.9987165071710528
2005-11-05,3,4,15,16,18,22,Saturday,11,5,44,-0.22252093395630598,0.9749279121818255,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
2005-11-01,15,21,24,28,29,32,Tuesday,11,1,44,-0.22252093395630598,0.9749279121818255,0.8660254037844384,-0.5000000000000004,0.9795299412524945,0.20129852008866006
